2023-07-27 23:36:57,999 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:37:00,021 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:37:01,566 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: status_report
2023-07-27 23:37:02,050 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:37:03,863 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: partial_history
2023-07-27 23:37:03,865 DEBUG   SenderThread:17556 [sender.py:send():379] send: history
2023-07-27 23:37:03,865 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: summary_record
2023-07-27 23:37:03,868 INFO    SenderThread:17556 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-07-27 23:37:03,992 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: stop_status
2023-07-27 23:37:03,993 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: stop_status
2023-07-27 23:37:04,071 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:37:04,071 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\wandb-summary.json
2023-07-27 23:37:06,083 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:37:06,689 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: status_report
2023-07-27 23:37:08,096 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:37:10,107 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:37:11,123 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: partial_history
2023-07-27 23:37:11,125 DEBUG   SenderThread:17556 [sender.py:send():379] send: history
2023-07-27 23:37:11,126 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: summary_record
2023-07-27 23:37:11,132 INFO    SenderThread:17556 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-07-27 23:37:11,931 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: status_report
2023-07-27 23:37:12,131 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:37:12,132 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\wandb-summary.json
2023-07-27 23:37:14,152 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:37:16,173 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:37:17,476 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: status_report
2023-07-27 23:37:18,180 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:37:18,187 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: partial_history
2023-07-27 23:37:18,189 DEBUG   SenderThread:17556 [sender.py:send():379] send: history
2023-07-27 23:37:18,189 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: summary_record
2023-07-27 23:37:18,191 INFO    SenderThread:17556 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-07-27 23:37:18,909 DEBUG   SystemMonitor:17556 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-07-27 23:37:18,910 DEBUG   SenderThread:17556 [sender.py:send():379] send: stats
2023-07-27 23:37:19,003 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: stop_status
2023-07-27 23:37:19,004 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: stop_status
2023-07-27 23:37:19,190 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\wandb-summary.json
2023-07-27 23:37:20,198 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:37:22,223 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:37:22,564 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: status_report
2023-07-27 23:37:24,234 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:37:25,364 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: partial_history
2023-07-27 23:37:25,365 DEBUG   SenderThread:17556 [sender.py:send():379] send: history
2023-07-27 23:37:25,365 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: summary_record
